SITE,CONT,NO_SPECIES,NO_ORDERS,NO_FAMILIES,GlobalID,lon_bio,lat_bio,mean_HYP,mean_LOP,mean_FCT_HOD,mean_FCT_AL,mean_FCT_OL,mean_FCT_SF,mean_FCT_OT,mean_FCT_CM,NPP
90913,AF,26,4,8,90913,33.35,-6.45,2.346153846,1.423076923,1.153846154,0.038461538,0.769230769,0.230769231,0.230769231,0.192307692,1181.601282
90914,AF,25,4,8,90914,33.8,-6.45,2.32,1.4,1.16,0.04,0.76,0.24,0.2,0.2,1074.741415
90915,AF,26,4,8,90915,34.25,-6.45,2.346153846,1.423076923,1.153846154,0.038461538,0.769230769,0.230769231,0.192307692,0.192307692,992.4957404
90916,AF,28,4,8,90916,34.71,-6.45,2.357142857,1.464285714,1.142857143,0.035714286,0.785714286,0.214285714,0.178571429,0.178571429,952.1053024
90917,AF,22,3,6,90917,35.16,-6.45,2.181818182,1.409090909,1.090909091,0.045454545,0.727272727,0.181818182,0.136363636,0.090909091,932.9793134
90918,AF,22,3,5,90918,35.61,-6.45,2.181818182,1.318181818,1.090909091,0.045454545,0.681818182,0.181818182,0.136363636,0.090909091,920.5898149
90919,AF,20,3,5,90919,36.06,-6.45,2.1,1.25,1.1,0.05,0.65,0.2,0.1,0.1,991.1623149
90920,AF,22,3,5,90920,36.51,-6.45,2.045454545,1.227272727,1.090909091,0.090909091,0.636363636,0.181818182,0.136363636,0.090909091,1005.781411
90921,AF,21,3,5,90921,36.97,-6.45,1.952380952,1.095238095,1.095238095,0.095238095,0.571428571,0.19047619,0.142857143,0.095238095,1367.049847
90922,AF,21,3,5,90922,37.42,-6.45,1.952380952,1.095238095,1.095238095,0.095238095,0.571428571,0.19047619,0.142857143,0.095238095,1394.999146
90923,AF,22,3,6,90923,37.87,-6.45,1.909090909,1.136363636,1.090909091,0.090909091,0.590909091,0.181818182,0.136363636,0.090909091,1383.233303
90924,AF,21,3,6,90924,38.32,-6.45,1.904761905,1.095238095,1.095238095,0.095238095,0.571428571,0.19047619,0.142857143,0.095238095,1385.378944
90925,AF,18,3,5,90925,38.77,-6.45,1.833333333,0.944444444,1.111111111,0.111111111,0.5,0.222222222,0.111111111,0.111111111,1406.679364
91666,AF,14,3,5,91666,13.3,-6,1.785714286,1,1.285714286,0,0.571428571,0.285714286,0.142857143,0.214285714,1404.562029
91667,AF,14,3,5,91667,13.75,-6,1.785714286,1,1.285714286,0,0.571428571,0.285714286,0.142857143,0.214285714,1505.074626
91668,AF,15,3,6,91668,14.2,-6,1.733333333,0.933333333,1.266666667,0,0.533333333,0.266666667,0.133333333,0.2,1620.484585
91669,AF,15,3,5,91669,14.65,-6,1.733333333,0.933333333,1.266666667,0,0.533333333,0.333333333,0.133333333,0.2,1708.252066
91670,AF,17,3,6,91670,15.1,-6,1.647058824,0.823529412,1.235294118,0.058823529,0.470588235,0.294117647,0.117647059,0.176470588,1649.487313
91671,AF,16,3,6,91671,15.55,-6,1.6875,0.875,1.25,0.0625,0.5,0.25,0.125,0.1875,1785.607091
91672,AF,17,3,6,91672,16.01,-6,1.647058824,0.823529412,1.235294118,0.058823529,0.470588235,0.294117647,0.117647059,0.176470588,1849.196621
91673,AF,17,3,6,91673,16.46,-6,1.647058824,0.823529412,1.235294118,0.058823529,0.470588235,0.294117647,0.117647059,0.176470588,1870.39469
91674,AF,18,2,5,91674,16.91,-6,1.5,0.777777778,1.111111111,0.055555556,0.388888889,0.333333333,0.055555556,0.111111111,1952.745174
91675,AF,19,2,5,91675,17.36,-6,1.473684211,0.736842105,1.105263158,0.052631579,0.368421053,0.315789474,0.052631579,0.105263158,1976.123116
91676,AF,19,2,5,91676,17.81,-6,1.473684211,0.736842105,1.105263158,0.052631579,0.368421053,0.315789474,0.052631579,0.105263158,2019.373584
91677,AF,19,2,5,91677,18.26,-6,1.473684211,0.736842105,1.105263158,0.052631579,0.368421053,0.315789474,0.052631579,0.105263158,2039.990128
91678,AF,19,2,5,91678,18.72,-6,1.473684211,0.736842105,1.105263158,0.052631579,0.368421053,0.315789474,0.052631579,0.105263158,2023.920959
91679,AF,18,2,5,91679,19.17,-6,1.388888889,0.777777778,1,0.055555556,0.388888889,0.333333333,0,0.055555556,2004.943452
91680,AF,15,2,4,91680,19.62,-6,1.466666667,0.933333333,1,0.066666667,0.466666667,0.4,0,0.066666667,1992.310296
91681,AF,15,2,4,91681,20.07,-6,1.466666667,0.933333333,1,0.066666667,0.466666667,0.4,0,0.066666667,1944.367315
91682,AF,15,2,4,91682,20.52,-6,1.466666667,0.933333333,1,0.066666667,0.466666667,0.4,0,0.066666667,1919.547118
91683,AF,12,2,4,91683,20.97,-6,1.416666667,1,1,0.083333333,0.5,0.333333333,0,0,1927.409995
91684,AF,13,2,4,91684,21.43,-6,1.538461538,1.076923077,1,0.076923077,0.538461538,0.384615385,0,0.076923077,1957.60152
91685,AF,14,2,4,91685,21.88,-6,1.5,1,1,0.071428571,0.5,0.428571429,0,0.071428571,2009.557743
91686,AF,14,2,4,91686,22.33,-6,1.5,1,1,0.071428571,0.5,0.428571429,0,0.071428571,2039.35247
91687,AF,15,2,4,91687,22.78,-6,1.6,1.066666667,1,0.066666667,0.533333333,0.466666667,0,0.066666667,2014.150636
91688,AF,15,2,4,91688,23.23,-6,1.6,1.066666667,1,0.066666667,0.533333333,0.466666667,0,0.066666667,1942.262399
91689,AF,15,2,4,91689,23.68,-6,1.6,1.066666667,1,0.066666667,0.533333333,0.466666667,0,0.066666667,1879.359621
91690,AF,15,2,4,91690,24.14,-6,1.6,1.066666667,1,0.066666667,0.533333333,0.466666667,0,0.066666667,1883.815371
91691,AF,13,2,4,91691,24.59,-6,1.615384615,1.076923077,1,0.076923077,0.538461538,0.384615385,0,0.076923077,1811.927449
91692,AF,12,2,4,91692,25.04,-6,1.583333333,1,1,0.083333333,0.5,0.416666667,0,0.083333333,1703.095477
91693,AF,14,3,5,91693,25.49,-6,1.714285714,1,1.142857143,0.071428571,0.571428571,0.357142857,0.071428571,0.142857143,1644.996159
91694,AF,15,3,5,91694,25.94,-6,1.666666667,0.933333333,1.133333333,0.066666667,0.533333333,0.4,0.066666667,0.133333333,1571.07232
91695,AF,15,3,5,91695,26.39,-6,1.666666667,0.933333333,1.133333333,0.066666667,0.533333333,0.4,0.066666667,0.133333333,1580.528969
91696,AF,16,3,5,91696,26.85,-6,1.625,0.875,1.125,0.0625,0.5,0.375,0.0625,0.125,1532.611502
91697,AF,15,3,5,91697,27.3,-6,1.666666667,0.933333333,1.133333333,0,0.533333333,0.4,0.066666667,0.133333333,1537.475154
91698,AF,16,3,6,91698,27.75,-6,1.625,0.875,1.125,0,0.5,0.375,0.0625,0.125,1551.007788
91699,AF,17,3,6,91699,28.2,-6,1.647058824,0.941176471,1.117647059,0,0.529411765,0.352941176,0.058823529,0.117647059,1561.55267
91700,AF,19,3,6,91700,28.65,-6,1.789473684,0.947368421,1.210526316,0,0.526315789,0.315789474,0.105263158,0.157894737,1607.600819
91701,AF,20,3,7,91701,29.1,-6,1.8,0.9,1.2,0,0.5,0.25,0.15,0.15,1562.507482
91702,AF,18,2,5,91702,29.55,-6,1.944444444,1.222222222,1.111111111,0,0.611111111,0.277777778,0.166666667,0.111111111,1482.068901
91703,AF,25,4,9,91703,30.01,-6,1.88,1.08,1.16,0.04,0.6,0.2,0.16,0.08,1518.907059
91704,AF,26,4,9,91704,30.46,-6,1.961538462,1.115384615,1.153846154,0.076923077,0.615384615,0.192307692,0.153846154,0.115384615,1580.528969
91705,AF,24,4,9,91705,30.91,-6,2.208333333,1.291666667,1.166666667,0.041666667,0.708333333,0.25,0.208333333,0.208333333,1559.641143
91706,AF,26,4,9,91706,31.36,-6,2.307692308,1.346153846,1.153846154,0.038461538,0.730769231,0.230769231,0.230769231,0.192307692,1523.816134
91707,AF,26,4,9,91707,31.81,-6,2.307692308,1.346153846,1.153846154,0.038461538,0.730769231,0.230769231,0.230769231,0.192307692,1461.776331
91708,AF,27,4,9,91708,32.26,-6,2.296296296,1.37037037,1.148148148,0.037037037,0.740740741,0.222222222,0.222222222,0.185185185,1413.014526
91709,AF,27,4,9,91709,32.72,-6,2.296296296,1.37037037,1.148148148,0.037037037,0.740740741,0.222222222,0.222222222,0.185185185,1357.26212
91710,AF,24,4,8,91710,33.17,-6,2.208333333,1.291666667,1.166666667,0.041666667,0.708333333,0.208333333,0.166666667,0.125,1263.033348
91711,AF,23,4,7,91711,33.62,-6,2.260869565,1.347826087,1.173913043,0.043478261,0.739130435,0.217391304,0.173913043,0.130434783,1135.135701
91712,AF,24,4,7,91712,34.07,-6,2.291666667,1.375,1.166666667,0.041666667,0.75,0.208333333,0.166666667,0.125,1064.48723
91713,AF,24,4,6,91713,34.52,-6,2.333333333,1.375,1.166666667,0.041666667,0.75,0.208333333,0.166666667,0.125,987.156722
91714,AF,22,3,5,91714,34.97,-6,2.272727273,1.409090909,1.090909091,0.045454545,0.727272727,0.181818182,0.136363636,0.090909091,961.6018299
91715,AF,20,3,5,91715,35.43,-6,2.2,1.35,1.1,0.05,0.7,0.15,0.15,0.1,950.7450488
91716,AF,18,3,5,91716,35.88,-6,2.166666667,1.277777778,1.111111111,0.055555556,0.666666667,0.166666667,0.111111111,0.111111111,1108.94989
91717,AF,20,3,5,91717,36.33,-6,2.1,1.25,1.1,0.05,0.65,0.15,0.1,0.1,1261.879619
91718,AF,24,4,7,91718,36.78,-6,2,1.208333333,1.166666667,0.083333333,0.666666667,0.125,0.125,0.125,1192.435627
91719,AF,21,4,6,91719,37.23,-6,2,1.095238095,1.19047619,0.095238095,0.619047619,0.19047619,0.142857143,0.142857143,1309.682656
91720,AF,20,4,6,91720,37.68,-6,2,1.05,1.2,0.1,0.6,0.2,0.15,0.15,1522.835623
91721,AF,21,4,6,91721,38.14,-6,1.952380952,1,1.19047619,0.095238095,0.571428571,0.19047619,0.142857143,0.142857143,1443.281175
91722,AF,20,3,6,91722,38.59,-6,1.95,1.05,1.1,0.1,0.55,0.2,0.15,0.15,1436.028705
92462,AF,11,2,6,92462,12.24,-5.55,1.454545455,1.272727273,1,0,0.636363636,0.363636364,0,0,1344.120498
92463,AF,15,2,7,92463,12.69,-5.55,1.466666667,1.066666667,1,0,0.533333333,0.333333333,0,0.066666667,1479.042169
92464,AF,16,2,6,92464,13.14,-5.55,1.4375,1,1,0,0.5,0.3125,0,0.0625,1590.859014
92465,AF,14,2,4,92465,13.59,-5.55,1.642857143,1,1.142857143,0,0.5,0.357142857,0.071428571,0.142857143,1533.585525
92466,AF,15,2,4,92466,14.05,-5.55,1.6,0.933333333,1.133333333,0,0.466666667,0.333333333,0.066666667,0.133333333,1602.970372
92467,AF,15,2,4,92467,14.5,-5.55,1.6,0.933333333,1.133333333,0,0.466666667,0.333333333,0.066666667,0.133333333,1706.535485
92468,AF,15,2,4,92468,14.95,-5.55,1.6,0.933333333,1.133333333,0.066666667,0.466666667,0.333333333,0.066666667,0.133333333,1800.035121
92469,AF,16,2,5,92469,15.4,-5.55,1.5625,0.875,1.125,0.0625,0.4375,0.3125,0.0625,0.125,1843.835237
92470,AF,17,2,5,92470,15.85,-5.55,1.529411765,0.823529412,1.117647059,0.058823529,0.411764706,0.352941176,0.058823529,0.117647059,1942.262399
92471,AF,17,2,5,92471,16.3,-5.55,1.529411765,0.823529412,1.117647059,0.058823529,0.411764706,0.352941176,0.058823529,0.117647059,1950.656964
92472,AF,18,2,5,92472,16.75,-5.55,1.5,0.777777778,1.111111111,0.055555556,0.388888889,0.333333333,0.055555556,0.111111111,1979.516751
92473,AF,18,2,5,92473,17.2,-5.55,1.5,0.777777778,1.111111111,0.055555556,0.388888889,0.333333333,0.055555556,0.111111111,1961.056544
92474,AF,19,2,5,92474,17.66,-5.55,1.473684211,0.736842105,1.105263158,0.052631579,0.368421053,0.315789474,0.052631579,0.105263158,2012.840559
92475,AF,19,2,5,92475,18.11,-5.55,1.473684211,0.736842105,1.105263158,0.052631579,0.368421053,0.315789474,0.052631579,0.105263158,2025.863373
92476,AF,18,2,4,92476,18.56,-5.55,1.5,0.777777778,1.111111111,0.055555556,0.388888889,0.333333333,0.055555556,0.111111111,2027.156168
92477,AF,17,2,4,92477,19.01,-5.55,1.411764706,0.823529412,1,0.058823529,0.411764706,0.352941176,0,0.058823529,2008.241562
92478,AF,17,2,4,92478,19.46,-5.55,1.411764706,0.823529412,1,0.058823529,0.411764706,0.352941176,0,0.058823529,1996.98317
92479,AF,16,2,4,92479,19.91,-5.55,1.4375,0.875,1,0.0625,0.4375,0.375,0,0.0625,1978.160649
92480,AF,15,2,4,92480,20.36,-5.55,1.466666667,0.933333333,1,0.066666667,0.466666667,0.4,0,0.066666667,1947.866204
92481,AF,14,3,5,92481,20.81,-5.55,1.5,0.857142857,1.142857143,0.071428571,0.5,0.357142857,0.071428571,0.071428571,1945.768265
92482,AF,13,3,5,92482,21.27,-5.55,1.538461538,0.923076923,1.153846154,0.076923077,0.538461538,0.307692308,0.076923077,0.076923077,1945.768265
92483,AF,13,3,5,92483,21.72,-5.55,1.538461538,0.923076923,1.153846154,0.076923077,0.538461538,0.307692308,0.076923077,0.076923077,1967.932276
92484,AF,13,2,4,92484,22.17,-5.55,1.538461538,1.076923077,1,0.076923077,0.538461538,0.384615385,0,0.076923077,1986.943206
92485,AF,14,2,4,92485,22.62,-5.55,1.5,1,1,0.071428571,0.5,0.428571429,0,0.071428571,1995.650279
92486,AF,16,3,5,92486,23.07,-5.55,1.6875,1,1.125,0.0625,0.5625,0.4375,0.0625,0.125,1988.287653
92487,AF,15,3,5,92487,23.52,-5.55,1.666666667,0.933333333,1.133333333,0.066666667,0.533333333,0.466666667,0.066666667,0.133333333,1942.964503
92488,AF,15,3,5,92488,23.97,-5.55,1.666666667,0.933333333,1.133333333,0.066666667,0.533333333,0.466666667,0.066666667,0.133333333,1924.55741
92489,AF,15,3,5,92489,24.42,-5.55,1.666666667,0.933333333,1.133333333,0.066666667,0.533333333,0.466666667,0.066666667,0.133333333,1903.648018
92490,AF,15,3,5,92490,24.88,-5.55,1.666666667,0.933333333,1.133333333,0.066666667,0.533333333,0.4,0.066666667,0.133333333,1853.010953
92491,AF,15,3,5,92491,25.33,-5.55,1.666666667,0.933333333,1.133333333,0.066666667,0.533333333,0.4,0.066666667,0.133333333,1788.023754
92492,AF,14,3,5,92492,25.78,-5.55,1.714285714,1,1.142857143,0.071428571,0.571428571,0.428571429,0.071428571,0.142857143,1687.501873
92493,AF,13,3,4,92493,26.23,-5.55,1.769230769,1.076923077,1.153846154,0.076923077,0.615384615,0.461538462,0.076923077,0.153846154,1670.838505
92494,AF,13,3,4,92494,26.68,-5.55,1.769230769,1.076923077,1.153846154,0.076923077,0.615384615,0.461538462,0.076923077,0.153846154,1685.757717
92495,AF,16,3,5,92495,27.13,-5.55,1.625,0.875,1.125,0,0.5,0.375,0.0625,0.125,1644.096138
92496,AF,16,3,5,92496,27.58,-5.55,1.625,0.875,1.125,0,0.5,0.375,0.0625,0.125,1631.432888
92497,AF,17,3,6,92497,28.03,-5.55,1.588235294,0.823529412,1.117647059,0,0.470588235,0.352941176,0.058823529,0.117647059,1627.793143
92498,AF,18,3,6,92498,28.49,-5.55,1.611111111,0.888888889,1.111111111,0,0.5,0.333333333,0.055555556,0.111111111,1686.630085
92499,AF,19,3,6,92499,28.94,-5.55,1.684210526,0.947368421,1.105263158,0,0.526315789,0.315789474,0.052631579,0.105263158,1727.829765
92500,AF,18,2,5,92500,29.39,-5.55,1.833333333,1.111111111,1.111111111,0,0.555555556,0.333333333,0.111111111,0.111111111,1503.088046
92501,AF,24,4,8,92501,29.84,-5.55,1.916666667,1.041666667,1.166666667,0.041666667,0.583333333,0.208333333,0.166666667,0.083333333,1486.095177
92502,AF,25,4,9,92502,30.29,-5.55,1.92,1.08,1.16,0.04,0.6,0.2,0.16,0.12,1507.058569
92503,AF,25,4,10,92503,30.74,-5.55,2.08,1.24,1.16,0.04,0.68,0.2,0.2,0.16,1565.368117
92504,AF,27,4,9,92504,31.19,-5.55,2.296296296,1.37037037,1.148148148,0.037037037,0.740740741,0.222222222,0.222222222,0.185185185,1493.115478
92505,AF,26,4,9,92505,31.65,-5.55,2.307692308,1.346153846,1.153846154,0.038461538,0.730769231,0.230769231,0.230769231,0.192307692,1473.984197
92506,AF,27,4,9,92506,32.1,-5.55,2.296296296,1.37037037,1.148148148,0.037037037,0.740740741,0.222222222,0.222222222,0.185185185,1461.776331
92507,AF,26,4,8,92507,32.55,-5.55,2.269230769,1.346153846,1.153846154,0.038461538,0.730769231,0.230769231,0.192307692,0.153846154,1426.65443
92508,AF,24,4,8,92508,33,-5.55,2.208333333,1.291666667,1.166666667,0.041666667,0.708333333,0.208333333,0.166666667,0.125,1433.950371
92509,AF,23,4,7,92509,33.45,-5.55,2.260869565,1.347826087,1.173913043,0.043478261,0.739130435,0.217391304,0.173913043,0.130434783,1320.869183
92510,AF,24,4,7,92510,33.9,-5.55,2.291666667,1.375,1.166666667,0.041666667,0.75,0.208333333,0.166666667,0.125,1140.082208
92511,AF,23,4,6,92511,34.35,-5.55,2.304347826,1.347826087,1.173913043,0.043478261,0.739130435,0.173913043,0.130434783,0.130434783,1030.782435
92512,AF,22,4,6,92512,34.8,-5.55,2.272727273,1.318181818,1.181818182,0.045454545,0.727272727,0.181818182,0.136363636,0.136363636,996.4907086
92513,AF,21,3,5,92513,35.26,-5.55,2.238095238,1.380952381,1.095238095,0.047619048,0.714285714,0.142857143,0.142857143,0.095238095,973.7469716
92514,AF,20,3,5,92514,35.71,-5.55,2.2,1.35,1.1,0.05,0.7,0.15,0.15,0.1,1043.814725
92515,AF,21,3,6,92515,36.16,-5.55,2.142857143,1.380952381,1.095238095,0.047619048,0.714285714,0.142857143,0.142857143,0.095238095,1108.94989
92516,AF,23,4,7,92516,36.61,-5.55,2.173913043,1.347826087,1.173913043,0.043478261,0.739130435,0.130434783,0.173913043,0.130434783,1102.66117
92517,AF,26,4,7,92517,37.06,-5.55,2.192307692,1.423076923,1.153846154,0.038461538,0.769230769,0.192307692,0.192307692,0.115384615,1145.015596
92518,AF,24,4,6,92518,37.51,-5.55,2.083333333,1.208333333,1.166666667,0.083333333,0.666666667,0.208333333,0.166666667,0.125,1369.216966
92519,AF,24,4,6,92519,37.96,-5.55,2.083333333,1.208333333,1.166666667,0.083333333,0.666666667,0.208333333,0.166666667,0.125,1393.933072
92520,AF,22,3,6,92520,38.41,-5.55,2.045454545,1.227272727,1.090909091,0.090909091,0.636363636,0.181818182,0.181818182,0.136363636,1488.104308
92521,AF,19,3,5,92521,38.87,-5.55,1.894736842,1,1.105263158,0.105263158,0.526315789,0.210526316,0.157894737,0.105263158,1691.852141
93260,AF,12,2,6,93260,12.1,-5.1,1.5,1.272727273,1,0,0.583333333,0.333333333,0.083333333,0,1348.512679
93261,AF,16,2,7,93261,12.55,-5.1,1.3125,0.933333333,1,0,0.4375,0.25,0,0,1550.045338
93262,AF,17,2,7,93262,13,-5.1,1.411764706,0.941176471,1,0,0.470588235,0.294117647,0,0.058823529,1684.884771
93263,AF,15,2,6,93263,13.45,-5.1,1.6,1.066666667,1.133333333,0,0.533333333,0.333333333,0.066666667,0.133333333,1704.816623
93264,AF,13,2,4,93264,13.9,-5.1,1.692307692,1.076923077,1.153846154,0,0.538461538,0.384615385,0.076923077,0.153846154,1608.525065
93265,AF,15,2,4,93265,14.35,-5.1,1.6,0.933333333,1.133333333,0,0.466666667,0.333333333,0.066666667,0.133333333,1607.600819
93266,AF,15,2,4,93266,14.81,-5.1,1.6,0.933333333,1.133333333,0,0.466666667,0.333333333,0.066666667,0.133333333,1769.372393
93267,AF,15,2,4,93267,15.26,-5.1,1.6,0.933333333,1.133333333,0.066666667,0.466666667,0.333333333,0.066666667,0.133333333,1857.571467
93268,AF,16,2,4,93268,15.71,-5.1,1.5625,0.875,1.125,0.0625,0.4375,0.375,0.0625,0.125,1940.85679
93269,AF,16,2,4,93269,16.16,-5.1,1.5625,0.875,1.125,0.0625,0.4375,0.375,0.0625,0.125,1958.293443
93270,AF,17,2,4,93270,16.61,-5.1,1.529411765,0.823529412,1.117647059,0.058823529,0.411764706,0.352941176,0.058823529,0.117647059,1978.838925
93271,AF,17,2,4,93271,17.06,-5.1,1.529411765,0.823529412,1.117647059,0.058823529,0.411764706,0.352941176,0.058823529,0.117647059,1982.899137
93272,AF,18,2,4,93272,17.51,-5.1,1.5,0.777777778,1.111111111,0.055555556,0.388888889,0.333333333,0.055555556,0.111111111,1923.128273
93273,AF,18,2,4,93273,17.96,-5.1,1.5,0.777777778,1.111111111,0.055555556,0.388888889,0.333333333,0.055555556,0.111111111,1937.334591
93274,AF,17,2,4,93274,18.41,-5.1,1.411764706,0.823529412,1,0.058823529,0.411764706,0.352941176,0,0.058823529,1975.443036
93275,AF,17,2,4,93275,18.86,-5.1,1.411764706,0.823529412,1,0.058823529,0.411764706,0.352941176,0,0.058823529,1962.435346
93276,AF,17,2,4,93276,19.31,-5.1,1.411764706,0.823529412,1,0.058823529,0.411764706,0.352941176,0,0.058823529,1994.315616
93277,AF,16,2,4,93277,19.77,-5.1,1.4375,0.875,1,0.0625,0.4375,0.375,0,0.0625,1950.656964
93278,AF,14,2,4,93278,20.22,-5.1,1.357142857,0.857142857,1,0.071428571,0.428571429,0.357142857,0,0,1962.435346
93279,AF,14,2,4,93279,20.67,-5.1,1.357142857,0.857142857,1,0.071428571,0.428571429,0.357142857,0,0,1983.574268
93280,AF,13,3,5,93280,21.12,-5.1,1.538461538,0.923076923,1.153846154,0.076923077,0.538461538,0.307692308,0.076923077,0.076923077,1957.60152
93281,AF,15,3,5,93281,21.57,-5.1,1.533333333,0.933333333,1.133333333,0.066666667,0.533333333,0.333333333,0.066666667,0.066666667,1982.223558
93282,AF,13,2,4,93282,22.02,-5.1,1.384615385,0.923076923,1,0.076923077,0.461538462,0.307692308,0,0,1996.316945
93283,AF,13,2,4,93283,22.47,-5.1,1.461538462,0.923076923,1,0.076923077,0.461538462,0.384615385,0,0.076923077,1998.314292
93284,AF,14,3,6,93284,22.92,-5.1,1.571428571,1,1.142857143,0.071428571,0.571428571,0.357142857,0.071428571,0.142857143,2003.621139
93285,AF,15,3,6,93285,23.37,-5.1,1.533333333,1,1.133333333,0.066666667,0.533333333,0.333333333,0.066666667,0.133333333,1990.971195
93286,AF,16,3,6,93286,23.82,-5.1,1.5,0.933333333,1.125,0.0625,0.5,0.375,0.0625,0.125,1952.049566
93287,AF,14,3,5,93287,24.28,-5.1,1.714285714,1,1.142857143,0.071428571,0.571428571,0.5,0.071428571,0.142857143,1967.246756
93288,AF,15,3,5,93288,24.73,-5.1,1.733333333,1.066666667,1.133333333,0.066666667,0.6,0.466666667,0.066666667,0.133333333,1943.666142
93289,AF,14,3,5,93289,25.18,-5.1,1.714285714,1,1.142857143,0.071428571,0.571428571,0.428571429,0.071428571,0.142857143,1856.053314
93290,AF,14,3,5,93290,25.63,-5.1,1.714285714,1,1.142857143,0.071428571,0.571428571,0.428571429,0.071428571,0.142857143,1789.63219
93291,AF,13,3,4,93291,26.08,-5.1,1.769230769,1.076923077,1.153846154,0.076923077,0.615384615,0.461538462,0.076923077,0.153846154,1742.109277
93292,AF,13,3,4,93292,26.53,-5.1,1.769230769,1.076923077,1.153846154,0.076923077,0.615384615,0.461538462,0.076923077,0.153846154,1735.409583
93293,AF,14,3,4,93293,26.98,-5.1,1.714285714,1,1.142857143,0,0.571428571,0.428571429,0.071428571,0.142857143,1719.354448
93294,AF,17,3,6,93294,27.43,-5.1,1.588235294,0.823529412,1.117647059,0,0.470588235,0.352941176,0.058823529,0.117647059,1742.944239
93295,AF,17,3,6,93295,27.88,-5.1,1.588235294,0.823529412,1.117647059,0,0.470588235,0.352941176,0.058823529,0.117647059,1721.054016
93296,AF,19,3,7,93296,28.33,-5.1,1.578947368,0.842105263,1.105263158,0,0.473684211,0.315789474,0.052631579,0.105263158,1701.372044
93297,AF,20,3,7,93297,28.78,-5.1,1.65,0.9,1.1,0,0.5,0.3,0.05,0.1,1630.523858
93298,AF,17,2,6,93298,29.24,-5.1,1.823529412,1.176470588,1,0,0.647058824,0.411764706,0.058823529,0.058823529,1516.938861
93299,AF,16,3,6,93299,29.69,-5.1,1.8125,1.1875,1,0.0625,0.625,0.25,0.0625,0,1441.212479
93300,AF,22,3,7,93300,30.14,-5.1,1.863636364,1.136363636,1.090909091,0.045454545,0.590909091,0.181818182,0.136363636,0.090909091,1512.006916
93301,AF,24,4,9,93301,30.59,-5.1,2.083333333,1.208333333,1.166666667,0.041666667,0.666666667,0.208333333,0.208333333,0.166666667,1454.610026
93302,AF,25,4,9,93302,31.04,-5.1,2.2,1.24,1.16,0.04,0.68,0.2,0.24,0.16,1439.141034
93303,AF,25,4,9,93303,31.49,-5.1,2.32,1.32,1.16,0.04,0.72,0.24,0.24,0.2,1445.347126
93304,AF,25,3,8,93304,31.94,-5.1,2.28,1.4,1.08,0.04,0.72,0.24,0.2,0.16,1449.470805
93305,AF,22,3,6,93305,32.39,-5.1,2.227272727,1.318181818,1.090909091,0.045454545,0.681818182,0.227272727,0.136363636,0.090909091,1455.635825
93306,AF,22,3,6,93306,32.84,-5.1,2.227272727,1.318181818,1.090909091,0.045454545,0.681818182,0.227272727,0.136363636,0.090909091,1413.014526
